GEOID20,District
420893002014011,11
420893004013030,11
420893003193003,11
420893003191006,11
420893005012013,11
420410125011010,8
420410131031025,13
420410125011018,8
420099610012063,13
420639602004075,14
420639619004000,14
420639613002056,14
420639619001003,14
420639616003049,14
420639619002018,14
420639602004010,14
420639618002069,14
420639613002091,14
420750027011026,13
420750039012061,13
420750022002027,13
420750031003025,13
420750022003028,13
420750023001056,13
420750034001025,13
420750029002054,13
420750004013010,13
420099604003039,13
420099604002032,13
420770063021004,10
420770060012058,10
420770094001054,10
420770062041028,10
420770015023008,10
420770061022027,10
420770015023017,10
420770063054016,10
420770057021067,10
420770005001051,10
420770061011008,10
420770014013007,10
420770054023021,10
420770001021014,10
420770056011042,10
420770001023015,10
420770068003029,10
420770067015014,10
420770015021012,10
420893012043036,11
420893013022027,10
420893012032019,10
420893002042024,11
420893002014004,11
420893003112032,11
420893003122032,11
420893001012041,11
420893003121047,11
420893003141016,11
420893013041060,10
420893003123043,11
420893001032016,11
420893006003014,11
420893004061016,11
421179506001002,12
420293074002038,4
420293110004026,6
420293080001001,4
420893013033023,10
420639601003021,14
420293029012009,4
420293113001036,4
420293001083001,6
420293045031002,6
420293031002020,4
420770069032002,10
420770093003001,10
420770018004005,10
420770067034005,10
420770060014018,10
420770055042019,10
420770063023016,10
420770063021025,10
420770015024008,10
420770004002019,10
420770004001025,10
420770004001036,10
420770008002004,10
421330210201019,8
420239602002040,14
420239602001341,14
420579602003063,13
420579601002008,13
420770014021034,10
420770062061014,10
420770066004015,10
420770062042027,10
420770053021004,10
420770055031027,10
420770060014050,10
420770062032029,10
420770008001010,10
420770018004002,10
420639620003092,14
420639606002092,14
420639613001050,14
420893003222017,11
420834210001071,14
420834205002011,14
420834206001030,14
420834205002041,14
420834207003028,14
420834211001091,14
420454103041009,4
420454076004007,4
420454068012034,4
420454101011000,4
420454088001001,4
420454097015031,4
420454035022000,4
420454105001007,1
420454105005002,4
420454080022012,4
420454017001016,4
420454105004001,4
420454075021010,4
420454014022002,4
420454030011001,4
420454105003000,4
420834204001020,14
420834202002001,14
420834207002044,14
420110121061007,6
420110129022086,6
420110001001002,6
420110111022033,6
420110025002018,6
420110114001004,6
420110017002004,6
421330235004037,8
421330235004014,8
420099603002043,13
420099610021081,13
420099610021016,13
420099608001055,13
420099608001015,13
420099609003088,15
420099609004095,15
420099609004086,15
420454003021010,4
420454104031009,4
420599705024003,15
420599703005116,15
420599706001008,15
420579602003022,13
420579602003055,13
421330013002007,8
420599704003046,15
420893004051012,11
420893003142014,11
420893012032036,10
420893006001010,11
420893008022009,11
420893001041006,11
420479510001027,14
420479505001028,14
420579602001053,13
420512627012011,15
420512630001079,15
420512610001044,15
421190902022038,12
421190902011009,12
421190904001076,12
420333308001003,14
420333308002063,14
420333308005061,14
420333302002015,14
420333302003029,14
420333302003012,14
420333309004088,14
421090701004017,12
420512602001019,15
420893012021005,11
420893004045000,11
420893012041030,11
420893009012023,11
420893007002016,11
420893002031023,11
420893003081049,11
420512614021052,15
420579602003077,13
420579603003024,13
420579603003017,13
421190907001017,12
421190904003030,12
420333312004008,14
420454075021019,4
420454080014006,4
420454095004006,4
420599707001013,15
420599702002005,15
420599704002136,15
420512628005030,15
420512621001044,15
420270118001033,14
420599706001041,15
420599705024194,15
420599704004077,15
420599701026041,15
420512604021000,15
420639613003081,14
420639610001042,14
420639615004017,14
420599705024027,15
420599703004104,15
420512608001002,15
420512618002041,15
420512614011006,15
420270110021000,14
420270104001006,14
420270104002079,14
420950171013026,10
420950162021011,10
420950158012013,10
420950171011004,10
420950171011009,10
420950171011030,10
420950166001036,10
421330238233004,8
421330232001017,8
420599703005015,15
420599707002012,15
420599705013082,15
420599707003127,15
420599705021003,15
420599703004023,15
420599704003052,15
420599704003205,15
420110103022019,12
420110127013032,6
420110138002023,12
420110135021036,6
420110119051002,6
420110142023003,6
420110103022030,12
420110141022031,12
421330236022031,8
420454018001021,4
420454046002011,4
420599705024244,15
420599707002055,15
420599701011024,15
420512606003053,15
420512613004051,15
420512614011053,15
420512627022012,15
420512627011056,15
420512627012009,15
420512604012001,15
420293066001008,4
420293116001046,4
420293055002016,4
420293111001014,4
420293029021011,4
420293078001013,4
420293003031016,6
420293031002011,4
420950152021033,10
420950175021006,10
420950162022069,10
420293013002009,6
420293044062011,6
420293044031004,6
420293022033008,6
420293056002004,4
420293005022024,6
420293070002010,4
420293114031005,6
420293025002027,6
420293001075007,6
420333313003052,14
420199117002017,17
420199102002052,17
420199122001012,17
420199101003060,17
420512623003030,15
420454004011015,4
420454079021008,4
420454106024011,4
420454085003013,4
420454009001039,4
420454013022010,4
420454069023014,4
420454085003014,4
420454032001002,4
420454062023012,4
420454050001021,4
420454011041023,4
420454064021004,4
420454012003001,4
420454098035027,4
420454081011025,4
420599707003074,15
420599704002140,15
420599707001033,15
420293112002025,4
420893002012007,11
420893011012032,11
420893003111012,11
420893013022010,10
420893003202010,11
420199103012050,17
421239702003005,14
421239707001022,14
421239714001025,14
420599704003083,15
420599701025012,15
420599706003045,15
420512614011026,15
420512624002029,15
420512631001002,15
420479510001013,14
421190902021119,12
421190904002038,12
421199801011007,12
421330230004011,8
421330207102047,8
421330224011017,8
420893014061052,11
420293016002015,6
420333311001044,14
420333306002052,14
421090706001006,12
421090703003015,12
420893004072010,11
420893003111039,11
420893003112053,11
420199110004033,17
420199031002016,17
420199116001030,17
420199102002010,17
421257731001017,15
421257210002017,15
421330203101009,8
421330240021012,8
421330101202024,8
421330237101022,8
420199025002032,17
420199124053021,17
420199119001004,17
420199113004037,14
420199127022008,14
420199115021006,14
420199124062011,17
420199127023029,14
420512610002025,15
421257557003031,15
421257753002047,15
421257752002005,15
421257833002012,15
421257310002046,15
421257320003022,15
421257546002008,15
421257960001078,15
421257157001026,15
421257210003077,15
420930501002018,12
420930504003105,12
420250201081026,10
421298070001026,15
421298041003027,15
421298051001051,15
421298064002053,15
420512628005013,15
420512625001020,15
420512614011020,15
420512621001023,15
420512623001015,15
420512619002037,15
420512601001014,15
420512606002006,15
420599705024037,15
421150327001004,12
421150326002002,12
420333317003018,14
420333316002066,14
420333309001009,14
420333318001041,14
420333315001026,14
420599704004139,15
420599707003120,15
420599704001148,15
420599704003134,15
420199109003016,17
420199109004028,17
420199106002026,17
420199112001013,14
420199111003040,17
420199101001009,17
420199102002060,17
420270118001037,14
420270102001096,14
420270114013008,14
420270119051016,14
421110217002009,15
421110205001028,15
421110205001025,15
421110205001027,15
421110207002095,15
421110213002025,15
421110202003029,15
421110201012017,15
421110206023017,15
420059517002051,14
420370508001039,12
420950112003004,10
420410119024005,8
420410118051022,8
420410113062029,8
420410113011017,8
420410125011038,8
420410131053026,13
420410103002026,8
420950182001039,10
420950156002003,10
420950180013037,10
420950108002005,10
420950180011012,10
420950180011033,10
420950146001041,10
420950172001033,10
420950144001003,10
420950171031016,10
420250201071036,10
421090705003104,12
421190906002047,12
421190901024020,12
421199805011000,12
421190903002037,12
420333302001024,14
420333316001063,14
420512619002009,15
420512601002032,15
420512615003042,15
420512621001017,15
420512620003013,15
420512627011032,15
420810117021051,12
420810101001111,12
420810009001007,12
420810111001021,12
420512601001018,15
420099604004050,13
420099606003029,13
420912057003040,3
420912056003001,3
420912024025000,2
420912040022006,3
420912101002011,3
420912001032010,3
420912062011018,3
420912055011000,3
420912009032000,3
420912017051002,3
420912019023003,3
420912014062019,3
420912045001023,3
420912031042001,3
420059506003007,14
420599708003050,15
420599706001059,15
420599706001028,15
420599703003009,15
420599707003181,15
420893008023030,11
420893012043010,11
420893012023022,11
420099607002050,13
420099610021033,13
420099606003004,13
420599705023026,15
420599705013027,15
421298045011011,15
421298018013042,15
421298045013002,15
421298067002035,15
421298037002001,15
421298020032010,15
421298036001035,15
421298038001016,15
421298068001054,15
420454046003002,4
420454069022020,4
420950180013039,10
420950165002014,10
420950159021037,10
420950180013020,10
420333307001087,14
420333303001024,14
421090701005046,12
421190904003040,12
421190907001028,12
421150324012045,12
420370505004003,12
420059511003010,14
420479502003097,14
420479501001193,14
420479502001009,14
420159509005015,12
420159511002081,12
420159513001042,12
420159505021000,12
420159514003040,12
420159502003077,12
420130108001030,13
420130110021017,13
420130115003034,13
420131018001013,13
420131012004001,13
420130104043014,13
420130115004012,13
420950107004014,10
420479509002033,14
420479505001036,14
420710014003009,7
420710014003018,7
420710146041049,7
420710103013016,7
420710132033012,7
420710131021026,7
420710106021048,7
420710108031022,7
420199124051006,17
420210106002003,15
420210006002024,15
420210135001046,15
420210112003005,15
420210124004019,14
420210130001026,14
420210122003038,14
420210121001010,14
420210118002017,14
420059501001076,14
420950176034019,10
420950168014002,10
420950168013041,10
420970819002012,12
420710131012037,7
420210130003018,14
420210124002048,14
420210123002001,14
420850325043015,17
420850325031060,17
421330007001011,8
421330203223026,8
421330230003027,8
420333319002017,14
420333314023003,14
420333314021010,14
420333314022050,14
